episode,score,reward,success,stages_completed,stage_completion_ratio,steps,equivalent_env_steps,completion_time_steps,nominal_completion_time_seconds,latency_time_seconds,completion_time_seconds,normalized_completion_time,route_efficiency,progress_per_step,collisions,violations,unsafe_episode,collision_rate,violation_rate,unsafe_event_rate,target_hits,planner_accuracy,planner_miss_ratio,planner_legal_ratio,planner_exact_hits,planner_legal_hits,planner_total,avg_stage_wait_time,avg_stage_latency_seconds,latency_penalty,idle_window_ratio,wait_ratio,follow_ratio,select_ratio,compensation_utilization,safety_saved,safety_interventions,safety_success_rate,critical_events,critical_safe_count,risk_exposure,observed_risk_mean,high_risk_step_ratio,hazard_step_ratio,red_light_exposure_ratio,critical_event_rate,intervention_rate,safety_precision,safety_recall,stop_ratio,steer_left_ratio,steer_right_ratio,behavior_entropy,safety_entropy,active_stage_key,last_failure_mode,epsilon,episode_loss
36,77.587,37.8473,1,6.0,1.0,43,20640,43,138.4286,4.7643,143.1929,0.6143,1.6279,0.1395,0,0,0,0.0,0.0,0.0,0,0.7209,0.2791,0.7907,31,34,43,0.9529,0.9529,7.3847,0.2093,0.6667,0.0,0.3333,0.3333,0,0,0.875,16,14,0.5708,0.1,0.1628,0.7907,0.0465,0.3721,0.0,0.0,0.875,0.0,0.0,0.0,0.6365,0.0,completed,,0.98,6.508238
37,3.7202,1.8147,0,2.0,0.3333,18,8640,70,150.0,1.5479,151.5479,1.0,1.2963,0.1111,1,0,1,0.0556,0.0,0.0556,0,0.7222,0.2778,0.8333,13,15,18,0.774,0.774,2.3993,0.1667,0.6667,0.0,0.3333,0.3333,0,0,0.4,5,2,0.5369,0.1,0.1667,0.7778,0.0,0.2778,0.0,0.0,0.4,0.0,0.0,0.0,0.6365,0.0,inner_patrol,obstacle,0.98,6.562237
38,46.6714,22.7665,0,4.0,0.6667,38,18240,70,150.0,2.2732,152.2732,1.0,1.2281,0.1053,1,0,1,0.0263,0.0,0.0263,0,0.6842,0.3158,0.8421,26,32,38,0.5683,0.5683,3.5235,0.1579,0.5,0.0,0.5,0.5,0,0,0.6667,6,4,0.5632,0.1,0.0789,0.8158,0.0526,0.1579,0.0,0.0,0.6667,0.0,0.0,0.0,0.6931,0.0,outer_patrol_b,road_edge,0.98,6.093716
39,-10.0,-6.73,0,0.0,0.0,5,2400,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.2,0.0,0.2,0,1.0,0.0,1.0,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1,1,0.4766,0.1,0.0,1.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,outer_patrol_a,road_edge,0.98,6.072546
40,-10.0,-7.68,0,0.0,0.0,4,1920,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.25,0.0,0.25,0,1.0,0.0,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1,1,0.4991,0.1,0.0,0.75,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,outer_patrol_a,road_edge,0.98,5.921989
41,-1.0906,-0.532,0,0.0,0.0,12,5760,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.0833,0.0,0.0833,0,0.9167,0.0833,1.0,11,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,2,1,0.5122,0.1,0.0,0.6667,0.0,0.1667,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,outer_patrol_a,road_edge,0.98,5.60533
42,9.0169,4.3985,0,2.0,0.3333,20,9600,70,150.0,0.8939,150.8939,1.0,1.1667,0.1,1,0,1,0.05,0.0,0.05,0,0.8,0.2,0.85,16,17,20,0.4469,0.4469,1.3855,0.15,0.3333,0.0,0.6667,0.6667,0,0,0.5,6,3,0.5466,0.1,0.15,0.85,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.6365,0.0,inner_patrol,obstacle,0.98,5.227416
43,70.1762,34.2323,1,6.0,1.0,47,22560,47,140.1429,6.0824,146.2252,0.6714,1.4894,0.1277,0,0,0,0.0,0.0,0.0,0,0.7021,0.2979,0.7872,33,37,47,1.2165,1.2165,9.4277,0.2128,0.8,0.0,0.2,0.2,0,0,0.7619,21,16,0.5695,0.1,0.1489,0.8085,0.0213,0.4468,0.0,0.0,0.7619,0.0,0.0,0.0,0.5004,0.0,completed,,0.98,5.071077
44,42.2651,20.6171,0,4.0,0.6667,34,16320,70,150.0,1.4418,151.4418,1.0,1.3725,0.1176,1,0,1,0.0294,0.0,0.0294,0,0.7353,0.2647,0.8235,25,28,34,0.3605,0.3605,2.2349,0.1765,0.3333,0.0,0.6667,0.6667,0,0,0.8,10,8,0.5657,0.1,0.1176,0.7647,0.0588,0.2941,0.0,0.0,0.8,0.0,0.0,0.0,0.6365,0.0,outer_patrol_b,road_edge,0.98,5.095697
45,-10.0,-8.05,0,0.0,0.0,5,2400,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.2,0.0,0.2,0,1.0,0.0,1.0,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6667,3,2,0.5211,0.1,0.0,0.8,0.0,0.6,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,outer_patrol_a,road_edge,0.98,5.157122
46,-6.1295,-2.99,0,0.0,0.0,11,5280,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.0909,0.0,0.0909,0,1.0,0.0,1.0,11,11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.5159,0.1,0.0,0.7273,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,outer_patrol_a,road_edge,0.98,4.985747
47,86.0,44.8093,1,6.0,1.0,37,17760,37,135.8571,1.3695,137.2266,0.5286,1.8919,0.1622,0,0,0,0.0,0.0,0.0,0,0.7568,0.2432,0.8919,28,33,37,0.2739,0.2739,2.1227,0.1622,0.3333,0.0,0.6667,0.6667,0,0,0.875,8,7,0.5449,0.1,0.027,0.7027,0.0,0.2162,0.0,0.0,0.875,0.0,0.0,0.0,0.6365,0.0,completed,,0.98,3.99722
48,-4.715,-2.3,0,0.0,0.0,10,4800,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.1,0.0,0.1,0,1.0,0.0,1.0,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2,2,0.4909,0.1,0.0,0.8,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,outer_patrol_a,road_edge,0.98,4.134055
49,86.0,43.7445,1,6.0,1.0,40,19200,40,137.1429,1.4539,138.5967,0.5714,1.75,0.15,0,0,0,0.0,0.0,0.0,0,0.775,0.225,0.825,31,33,40,0.2908,0.2908,2.2535,0.2,0.25,0.0,0.75,0.75,0,0,0.7143,14,10,0.5771,0.1,0.125,0.8,0.075,0.35,0.0,0.0,0.7143,0.0,0.0,0.0,0.5623,0.0,completed,,0.98,4.351021
50,76.3371,37.2376,1,6.0,1.0,47,22560,47,140.1429,4.3319,144.4747,0.6714,1.4894,0.1277,0,0,0,0.0,0.0,0.0,0,0.7021,0.2979,0.7872,33,37,47,0.8664,0.8664,6.7144,0.2128,0.6,0.0,0.4,0.4,0,0,0.6111,18,11,0.5872,0.1,0.234,0.8298,0.0638,0.383,0.0,0.0,0.6111,0.0,0.0,0.0,0.673,0.0,completed,,0.98,4.899353
51,-8.774,-4.28,0,0.0,0.0,8,3840,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.125,0.0,0.125,0,1.0,0.0,1.0,8,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6667,3,2,0.5205,0.1,0.0,0.75,0.0,0.375,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,outer_patrol_a,road_edge,0.98,5.097141
