episode,score,reward,success,stages_completed,stage_completion_ratio,steps,equivalent_env_steps,completion_time_steps,nominal_completion_time_seconds,latency_time_seconds,completion_time_seconds,normalized_completion_time,route_efficiency,progress_per_step,collisions,violations,unsafe_episode,collision_rate,violation_rate,unsafe_event_rate,target_hits,planner_accuracy,planner_miss_ratio,planner_legal_ratio,planner_exact_hits,planner_legal_hits,planner_total,avg_stage_wait_time,avg_stage_latency_seconds,latency_penalty,idle_window_ratio,wait_ratio,follow_ratio,select_ratio,compensation_utilization,safety_saved,safety_interventions,safety_success_rate,critical_events,critical_safe_count,risk_exposure,observed_risk_mean,high_risk_step_ratio,hazard_step_ratio,red_light_exposure_ratio,critical_event_rate,intervention_rate,safety_precision,safety_recall,stop_ratio,steer_left_ratio,steer_right_ratio,behavior_entropy,safety_entropy,active_stage_key,last_failure_mode,epsilon,episode_loss
40,-10.0,-5.3209,0,0,0,10,4800,70,150,1.4177,151.4177,1,0,0,1,0,1,0.1,0,0.1,0,0.7,0.3,1,7,10,10,1.4177,1.4177,2.4809,0.1,1.0,0.0,0.0,0.0,0,0,1,1,1,0.4932,0.1,0,0.5,0,0.1,0,0,1,0,0,0,0.5004,0,outer_patrol_a,road_edge,0.9958,0
41,-10.0,-5.0315,0,1,0.1667,23,11040,70,150,3.0123,153.0123,1,0.5072,0.0435,1,0,1,0.0435,0,0.0435,0,0.6087,0.3913,1,14,23,23,1.5062,1.5062,5.2715,0.087,1.0,0.0,0.0,0.0,0,0,0.2,5,1,0.5288,0.1,0.0435,0.6522,0.0435,0.2174,0,0,0.2,0,0,0,0.9792,0,enter_inner,obstacle,0.9956,0
42,70.5738,34.4262,1,6,1,52,24960,52,142.2857,8.5507,150.8364,0.7429,1.3462,0.1154,0,0,0,0,0,0,0,0.7115,0.2885,1,37,52,52,1.4251,1.4251,14.9638,0.1154,1.0,0.0,0.0,0.0,0,0,0.3333,15,5,0.5624,0.1,0.1731,0.7885,0.0385,0.2885,0,0,0.3333,0,0,0,1.4265,0,completed,,0.9955,0
43,25.0245,12.2071,0,5,0.8333,56,26880,70,150,9.1045,159.1045,1,1.0417,0.0893,1,0,1,0.0179,0,0.0179,0,0.7143,0.2857,1,40,56,56,1.5174,1.5174,15.9329,0.1071,1.0,0.0,0.0,0.0,0,0,0.3333,18,6,0.5706,0.1,0.1429,0.7857,0.0357,0.3214,0,0,0.3333,0,0,0,1.392,0,final_park,wall,0.9953,0
44,24.0908,11.7516,0,5,0.8333,53,25440,70,150,9.5819,159.5819,1,1.1006,0.0943,1,0,1,0.0189,0,0.0189,0,0.6604,0.3396,1,35,53,53,1.597,1.597,16.7684,0.1132,1.0,0.0,0.0,0.0,0,0,0.3333,9,3,0.5507,0.1,0.0755,0.7736,0.0377,0.1698,0,0,0.3333,0,0,0,1.2925,0,final_park,wall,0.9952,0
45,63.5251,30.9879,1,6,1,60,28800,60,145.7143,8.5326,154.2469,0.8571,1.1667,0.1,0,0,0,0,0,0,0,0.5667,0.4333,1,34,60,60,1.4221,1.4221,14.9321,0.1,1.0,0.0,0.0,0.0,0,0,0.5385,13,7,0.5482,0.1,0.05,0.8,0.0167,0.2167,0,0,0.5385,0,0,0,1.2549,0,completed,,0.9951,0
46,25.1669,12.2765,0,5,0.8333,56,26880,70,150,8.7391,158.7391,1,1.0417,0.0893,1,0,1,0.0179,0,0.0179,0,0.6429,0.3571,1,36,56,56,1.4565,1.4565,15.2935,0.1071,1.0,0.0,0.0,0.0,0,0,0.625,16,10,0.5653,0.1,0.1429,0.8036,0.0357,0.2857,0,0,0.625,0,0,0,1.3254,0,final_park,wall,0.9949,0
47,3.0575,1.4914,0,3,0.5,38,18240,70,150,5.3135,155.3135,1,0.9211,0.0789,1,0,1,0.0263,0,0.0263,0,0.6316,0.3684,1,24,38,38,1.3284,1.3284,9.2986,0.1053,1.0,0.0,0.0,0.0,0,0,0.5,16,8,0.5729,0.1,0.1316,0.8684,0.0526,0.4211,0,0,0.5,0,0,0,1.4354,0,return_outer,obstacle,0.9948,0
48,-9.6632,-4.7138,0,1,0.1667,20,9600,70,150,3.2879,153.2879,1,0.5833,0.05,1,0,1,0.05,0,0.05,0,0.65,0.35,1,13,20,20,1.6439,1.6439,5.7538,0.1,1.0,0.0,0.0,0.0,0,0,0.75,4,3,0.5106,0.1,0,0.8,0,0.2,0,0,0.75,0,0,0,0.8237,0,enter_inner,obstacle,0.9947,0
49,-3.0337,-1.4799,0,2,0.3333,31,14880,70,150,4.9371,154.9371,1,0.7527,0.0645,1,0,1,0.0323,0,0.0323,0,0.6129,0.3871,1,19,31,31,1.6457,1.6457,8.6399,0.0968,1.0,0.0,0.0,0.0,0,0,0.1429,7,1,0.5223,0.1,0.0323,0.7742,0,0.2258,0,0,0.1429,0,0,0,1.1014,0,inner_patrol,obstacle,0.9945,0
50,21.3616,10.4203,0,5,0.8333,56,26880,70,150,9.9198,159.9198,1,1.0417,0.0893,1,0,1,0.0179,0,0.0179,0,0.6786,0.3214,1,38,56,56,1.6533,1.6533,17.3597,0.1071,1.0,0.0,0.0,0.0,0,0,0.2778,18,5,0.566,0.1,0.1607,0.7679,0.0357,0.3214,0,0,0.2778,0,0,0,1.3622,0,final_park,wall,0.9944,0
51,27.8897,13.6048,0,5,0.8333,52,24960,70,150,9.4544,159.4544,1,1.1218,0.0962,1,0,1,0.0192,0,0.0192,0,0.75,0.25,1,39,52,52,1.5757,1.5757,16.5452,0.1154,1.0,0.0,0.0,0.0,0,0,0.4737,19,9,0.5901,0.1,0.1923,0.8654,0.0962,0.3654,0,0,0.4737,0,0,0,1.4598,0,final_park,wall,0.9942,0
52,29.6451,14.461,0,5,0.8333,46,22080,70,150,9.268,159.268,1,1.2681,0.1087,1,0,1,0.0217,0,0.0217,0,0.7174,0.2826,1,33,46,46,1.5447,1.5447,16.219,0.1304,1.0,0.0,0.0,0.0,0,0,0.6,15,9,0.5646,0.1,0.087,0.6957,0.0435,0.3261,0,0,0.6,0,0,0,1.2262,0,final_park,wall,0.9941,0
53,24.6752,12.0367,0,5,0.8333,54,25920,70,150,9.2876,159.2876,1,1.0802,0.0926,1,0,1,0.0185,0,0.0185,0,0.6667,0.3333,1,36,54,54,1.5479,1.5479,16.2533,0.1111,1.0,0.0,0.0,0.0,0,0,0.4545,11,5,0.5594,0.1,0.1296,0.7407,0.0556,0.2037,0,0,0.4545,0,0,0,1.3351,0,final_park,wall,0.9939,0
54,33.1916,16.191,0,5,0.8333,45,21600,70,150,8.7194,158.7194,1,1.2963,0.1111,1,0,1,0.0222,0,0.0222,0,0.7778,0.2222,1,35,45,45,1.4532,1.4532,15.259,0.1333,1.0,0.0,0.0,0.0,0,0,0.5714,7,4,0.5332,0.1,0.1111,0.7778,0.0222,0.1556,0,0,0.5714,0,0,0,1.3388,0,final_park,wall,0.9938,0
55,-10.0,-5.563,0,1,0.1667,25,12000,70,150,2.9503,152.9503,1,0.4667,0.04,1,0,1,0.04,0,0.04,0,0.6,0.4,1,15,25,25,1.4752,1.4752,5.163,0.08,1.0,0.0,0.0,0.0,0,0,0.4,5,2,0.5318,0.1,0.04,0.56,0.04,0.2,0,0,0.4,0,0,0,0.971,0,enter_inner,obstacle,0.9937,0
56,17.6639,8.6165,0,5,0.8333,67,32160,70,150,8.8191,158.8191,1,0.8706,0.0746,1,0,1,0.0149,0,0.0149,0,0.5821,0.4179,1,39,67,67,1.4699,1.4699,15.4335,0.0896,1.0,0.0,0.0,0.0,0,0,0.4091,22,9,0.5762,0.1,0.1791,0.7164,0.0448,0.3284,0,0,0.4091,0,0,0,1.3744,0,final_park,wall,0.9935,0
57,31.545,15.3878,0,5,0.8333,46,22080,70,150,8.7384,158.7384,1,1.2681,0.1087,1,0,1,0.0217,0,0.0217,0,0.7174,0.2826,1,33,46,46,1.4564,1.4564,15.2922,0.1304,1.0,0.0,0.0,0.0,0,0,0.6667,6,4,0.5353,0.1,0.0435,0.7826,0,0.1304,0,0,0.6667,0,0,0,1.2262,0,final_park,wall,0.9934,0
58,-6.6102,-3.2245,0,1,0.1667,19,9120,70,150,2.7797,152.7797,1,0.614,0.0526,1,0,1,0.0526,0,0.0526,0,0.8421,0.1579,1,16,19,19,1.3899,1.3899,4.8645,0.1053,1.0,0.0,0.0,0.0,0,0,0.3333,6,2,0.5245,0.1,0.0526,0.6316,0,0.3158,0,0,0.3333,0,0,0,0.8092,0,enter_inner,obstacle,0.9932,0
59,-10.0,-6.3776,0,1,0.1667,27,12960,70,150,2.8443,152.8443,1,0.4321,0.037,1,0,1,0.037,0,0.037,0,0.5185,0.4815,1,14,27,27,1.4222,1.4222,4.9776,0.0741,1.0,0.0,0.0,0.0,0,0,0.25,8,2,0.54,0.1,0.1111,0.7778,0.037,0.2963,0,0,0.25,0,0,0,0.823,0,enter_inner,obstacle,0.9931,0
60,-10.0,-6.6215,0,1,0.1667,29,13920,70,150,2.7952,152.7952,1,0.4023,0.0345,1,0,1,0.0345,0,0.0345,0,0.5862,0.4138,1,17,29,29,1.3976,1.3976,4.8915,0.069,1.0,0.0,0.0,0.0,0,0,0.1667,12,2,0.5702,0.1,0.2069,0.7241,0.069,0.4138,0,0,0.1667,0,0,0,1.0756,0,enter_inner,obstacle,0.9929,0
61,29.6098,14.4438,0,5,0.8333,50,24000,70,150,8.7635,158.7635,1,1.1667,0.1,1,0,1,0.02,0,0.02,0,0.72,0.28,1,36,50,50,1.4606,1.4606,15.3362,0.12,1.0,0.0,0.0,0.0,0,0,0.4444,9,4,0.5503,0.1,0.12,0.64,0.02,0.18,0,0,0.4444,0,0,0,1.3813,0,final_park,wall,0.9928,4.607212
62,-8.845,-4.3146,0,0,0,11,5280,70,150,1.5284,151.5284,1,0,0,1,0,1,0.0909,0,0.0909,0,0.8182,0.1818,1,9,11,11,1.5284,1.5284,2.6746,0.0909,1.0,0.0,0.0,0.0,0,0,1,3,3,0.5104,0.1,0,0.9091,0,0.2727,0,0,1,0,0,0,0.4741,0,outer_patrol_a,road_edge,0.9926,4.607212
63,-1.7297,-0.8438,0,3,0.5,41,19680,70,150,6.2593,156.2593,1,0.8537,0.0732,1,0,1,0.0244,0,0.0244,0,0.5854,0.4146,1,24,41,41,1.5648,1.5648,10.9538,0.0976,1.0,0.0,0.0,0.0,0,0,0.3333,18,6,0.5907,0.1,0.2195,0.9024,0.0732,0.439,0,0,0.3333,0,0,0,1.467,0,return_outer,obstacle,0.9925,4.813231
64,-10.0,-4.8793,0,0,0,10,4800,70,150,1.2568,151.2568,1,0,0,1,0,1,0.1,0,0.1,0,0.9,0.1,1,9,10,10,1.2568,1.2568,2.1993,0.1,1.0,0.0,0.0,0.0,0,0,0,1,0,0.4958,0.1,0,1,0,0.1,0,0,0,0,0,0,0.5004,0,outer_patrol_a,road_edge,0.9923,4.813231
65,-10.0,-5.8397,0,1,0.1667,26,12480,70,150,2.9484,152.9484,1,0.4487,0.0385,1,0,1,0.0385,0,0.0385,0,0.6154,0.3846,1,16,26,26,1.4742,1.4742,5.1597,0.0769,1.0,0.0,0.0,0.0,0,0,0.1667,6,1,0.5557,0.1,0.1154,0.6538,0.0769,0.2308,0,0,0.1667,0,0,0,0.9643,0,enter_inner,obstacle,0.9922,4.369478
66,6.0097,2.9315,0,2,0.3333,26,12480,70,150,4.1991,154.1991,1,0.8974,0.0769,1,0,1,0.0385,0,0.0385,0,0.6923,0.3077,1,18,26,26,1.3997,1.3997,7.3485,0.1154,1.0,0.0,0.0,0.0,0,0,0.5,4,2,0.5288,0.1,0.1154,0.8462,0,0.1538,0,0,0.5,0,0,0,1.1619,0,inner_patrol,obstacle,0.9921,4.669852
67,2.2464,1.0958,0,3,0.5,36,17280,70,150,5.8881,155.8881,1,0.9722,0.0833,1,0,1,0.0278,0,0.0278,0,0.6111,0.3889,1,22,36,36,1.472,1.472,10.3042,0.1111,1.0,0.0,0.0,0.0,0,0,0.3125,16,5,0.6116,0.1,0.1667,0.8611,0.1111,0.4444,0,0,0.3125,0,0,0,1.3505,0,return_outer,obstacle,0.9919,4.352383
68,-8.0837,-3.9433,0,1,0.1667,20,9600,70,150,3.0076,153.0076,1,0.5833,0.05,1,0,1,0.05,0,0.05,0,0.7,0.3,1,14,20,20,1.5038,1.5038,5.2633,0.1,1.0,0.0,0.0,0.0,0,0,0.375,8,3,0.5393,0.1,0.1,0.85,0.05,0.4,0,0,0.375,0,0,0,0.9673,0,enter_inner,obstacle,0.9918,4.301497
