episode,score,reward,success,stages_completed,stage_completion_ratio,steps,equivalent_env_steps,completion_time_steps,nominal_completion_time_seconds,latency_time_seconds,completion_time_seconds,normalized_completion_time,route_efficiency,progress_per_step,collisions,violations,unsafe_episode,collision_rate,violation_rate,unsafe_event_rate,target_hits,planner_accuracy,planner_miss_ratio,planner_legal_ratio,planner_exact_hits,planner_legal_hits,planner_total,avg_stage_wait_time,avg_stage_latency_seconds,latency_penalty,idle_window_ratio,wait_ratio,follow_ratio,select_ratio,compensation_utilization,safety_saved,safety_interventions,safety_success_rate,critical_events,critical_safe_count,risk_exposure,observed_risk_mean,high_risk_step_ratio,hazard_step_ratio,red_light_exposure_ratio,critical_event_rate,intervention_rate,safety_precision,safety_recall,stop_ratio,steer_left_ratio,steer_right_ratio,behavior_entropy,safety_entropy,active_stage_key,last_failure_mode,epsilon,episode_loss
35,55.4525,27.05,0,5.0,0.8333,66,31680,70,150.0,0.0,150.0,1.0,0.8838,0.0758,1,0,1,0.0152,0.0,0.0152,0,0.7879,0.2121,1.0,52,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2414,29,7,0.611,0.1,0.2879,0.8182,0.1364,0.4394,0.0,0.0,0.2414,0.0,0.0,0.0,1.4795,0.0,final_park,wall,0.9964,0.0
36,2.87,1.4,0,1.0,0.1667,19,9120,70,150.0,0.0,150.0,1.0,0.614,0.0526,1,0,1,0.0526,0.0,0.0526,0,0.6842,0.3158,1.0,13,19,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,4,2,0.5088,0.1,0.0526,0.6316,0.0,0.2105,0.0,0.0,0.5,0.0,0.0,0.0,0.8092,0.0,enter_inner,obstacle,0.9963,0.0
37,24.9485,12.17,0,3.0,0.5,36,17280,70,150.0,0.0,150.0,1.0,0.9722,0.0833,1,0,1,0.0278,0.0,0.0278,0,0.7222,0.2778,1.0,26,36,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3636,11,4,0.5925,0.1,0.1944,0.8333,0.0833,0.3056,0.0,0.0,0.3636,0.0,0.0,0.0,1.4901,0.0,return_outer,obstacle,0.9962,0.0
38,4.1205,2.01,0,1.0,0.1667,21,10080,70,150.0,0.0,150.0,1.0,0.5556,0.0476,1,0,1,0.0476,0.0,0.0476,0,0.9048,0.0952,1.0,19,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2222,9,2,0.6266,0.1,0.2857,0.9048,0.2381,0.4286,0.0,0.0,0.2222,0.0,0.0,0.0,1.0844,0.0,enter_inner,obstacle,0.996,0.0
39,3.772,1.84,0,1.0,0.1667,18,8640,70,150.0,0.0,150.0,1.0,0.6481,0.0556,1,0,1,0.0556,0.0,0.0556,0,0.7778,0.2222,1.0,14,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8,5,4,0.5171,0.1,0.0556,0.5556,0.0,0.2778,0.0,0.0,0.8,0.0,0.0,0.0,0.7867,0.0,enter_inner,obstacle,0.9959,0.0
40,-10.0,-6.4,0,0.0,0.0,8,3840,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.125,0.0,0.125,0,0.75,0.25,1.0,6,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,2,1,0.5162,0.1,0.0,0.75,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.6616,0.0,outer_patrol_a,road_edge,0.9958,0.0
41,54.6325,26.65,0,5.0,0.8333,60,28800,70,150.0,0.0,150.0,1.0,0.9722,0.0833,1,0,1,0.0167,0.0,0.0167,0,0.6667,0.3333,1.0,40,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4286,21,9,0.5756,0.1,0.1333,0.75,0.05,0.35,0.0,0.0,0.4286,0.0,0.0,0.0,1.3392,0.0,final_park,wall,0.9956,0.0
42,24.5385,11.97,0,3.0,0.5,35,16800,70,150.0,0.0,150.0,1.0,1.0,0.0857,1,0,1,0.0286,0.0,0.0286,0,0.6857,0.3143,1.0,24,35,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,8,4,0.5468,0.1,0.1143,0.7429,0.0286,0.2286,0.0,0.0,0.5,0.0,0.0,0.0,1.4226,0.0,return_outer,obstacle,0.9955,0.0
43,4.346,2.12,0,1.0,0.1667,18,8640,70,150.0,0.0,150.0,1.0,0.6481,0.0556,1,0,1,0.0556,0.0,0.0556,0,0.8333,0.1667,1.0,15,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6,5,3,0.5507,0.1,0.0556,0.8333,0.0556,0.2778,0.0,0.0,0.6,0.0,0.0,0.0,0.9257,0.0,enter_inner,obstacle,0.9953,0.0
44,28.126,13.72,0,3.0,0.5,29,13920,70,150.0,0.0,150.0,1.0,1.2069,0.1034,1,0,1,0.0345,0.0,0.0345,0,0.7586,0.2414,1.0,22,29,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4545,11,5,0.5655,0.1,0.1379,0.7931,0.0345,0.3793,0.0,0.0,0.4545,0.0,0.0,0.0,1.2957,0.0,return_outer,obstacle,0.9952,0.0
