episode,score,reward,success,stages_completed,stage_completion_ratio,steps,equivalent_env_steps,completion_time_steps,nominal_completion_time_seconds,latency_time_seconds,completion_time_seconds,normalized_completion_time,route_efficiency,progress_per_step,collisions,violations,unsafe_episode,collision_rate,violation_rate,unsafe_event_rate,target_hits,planner_accuracy,planner_miss_ratio,planner_legal_ratio,planner_exact_hits,planner_legal_hits,planner_total,avg_stage_wait_time,avg_stage_latency_seconds,latency_penalty,idle_window_ratio,wait_ratio,follow_ratio,select_ratio,compensation_utilization,safety_saved,safety_interventions,safety_success_rate,critical_events,critical_safe_count,risk_exposure,observed_risk_mean,high_risk_step_ratio,hazard_step_ratio,red_light_exposure_ratio,critical_event_rate,intervention_rate,safety_precision,safety_recall,stop_ratio,steer_left_ratio,steer_right_ratio,behavior_entropy,safety_entropy,active_stage_key,last_failure_mode,epsilon,episode_loss
45,-10.0,-7.7825,0,3.0,0.5,35,16800,70,150.0,1.5306,151.5306,1.0,1.0,0.0857,1,0,1,0.0286,0.0,0.0286,0,0.6286,0.3714,0.8857,22,31,35,0.5102,0.5102,2.3725,0.1143,0.5,0.25,0.25,0.5,0,0,0.5,10,5,0.5615,0.1,0.1429,0.7429,0.0286,0.2857,0.0,0.0,0.5,0.0,0.0,0.0,1.0397,0.0,return_outer,obstacle,0.98,4.846676
46,9.717,4.74,0,3.0,0.5,22,10560,70,150.0,0.0,150.0,1.0,1.5909,0.1364,1,0,1,0.0455,0.0,0.0455,0,0.8182,0.1818,0.8636,18,19,22,0.0,0.0,0.0,0.1364,0.0,0.6667,0.3333,1.0,0,0,0.875,8,7,0.5775,0.1,0.0909,0.8182,0.0909,0.3636,0.0,0.0,0.875,0.0,0.0,0.0,0.6365,0.0,return_outer,obstacle,0.98,4.575607
47,16.7442,8.1679,0,5.0,0.8333,41,19680,70,150.0,3.0401,153.0401,1.0,1.4228,0.122,0,0,0,0.0000,0.0,0.0000,0,0.7317,0.2683,0.8049,30,33,41,0.608,0.608,4.7121,0.1951,0.5,0.375,0.125,0.5,0,0,0.9375,16,15,0.5725,0.1,0.1463,0.8293,0.0488,0.3902,0.0,0.0,0.9375,0.0,0.0,0.0,0.9743,0.0,final_park,wall,0.98,4.789159
48,28.5888,13.9457,0,4.0,0.6667,36,17280,70,150.0,0.6711,150.6711,1.0,1.2963,0.1111,1,0,1,0.0278,0.0,0.0278,0,0.8333,0.1667,0.8889,30,32,36,0.1678,0.1678,1.0403,0.1111,0.25,0.5,0.25,0.75,0,0,1.0,8,8,0.5301,0.1,0.0556,0.7222,0.0,0.2222,0.0,0.0,1.0,0.0,0.0,0.0,1.0397,0.0,outer_patrol_b,road_edge,0.98,4.463169
49,18.884,9.2117,0,5.0,0.8333,43,20640,70,150.0,0.6183,150.6183,1.0,1.3566,0.1163,0,0,0,0.0000,0.0,0.0000,0,0.7674,0.2326,0.8837,33,38,43,0.1237,0.1237,0.9583,0.1163,0.2,0.6,0.2,0.8,0,0,0.7143,14,10,0.5457,0.1,0.0698,0.6744,0.0,0.3256,0.0,0.0,0.7143,0.0,0.0,0.0,0.9503,0.0,final_park,wall,0.98,5.044531
50,65.817,32.1058,1,6.0,1.0,41,19680,41,137.5714,0.8969,138.4683,0.5857,1.7073,0.1463,1,0,1,0.0244,0.0,0.0244,0,0.7805,0.2195,0.8293,32,34,41,0.1794,0.1794,1.3902,0.1707,0.1429,0.1429,0.7143,0.8571,0,0,0.6154,13,8,0.5559,0.1,0.1463,0.8293,0.0244,0.3171,0.0,0.0,0.6154,0.0,0.0,0.0,0.7963,0.0,completed,,0.98,5.717952
51,40.5789,19.7946,1,6.0,1.0,51,24480,51,141.8571,3.7248,145.5819,0.7286,1.3725,0.1176,1,0,1,0.0196,0.0,0.0196,0,0.6667,0.3333,0.8235,34,42,51,0.745,0.745,5.7734,0.1765,0.5556,0.3333,0.1111,0.4444,0,0,0.7692,13,10,0.5605,0.1,0.1373,0.8824,0.0588,0.2549,0.0,0.0,0.7692,0.0,0.0,0.0,0.9369,0.0,completed,,0.98,4.689597
52,60.7473,29.6328,1,6.0,1.0,41,19680,41,137.5714,1.6046,139.1761,0.5857,1.7073,0.1463,1,0,1,0.0244,0.0,0.0244,0,0.7317,0.2683,0.878,30,36,41,0.3209,0.3209,2.4872,0.122,0.4,0.2,0.4,0.6,0,0,0.8333,6,5,0.5371,0.1,0.0488,0.7561,0.0,0.1463,0.0,0.0,0.8333,0.0,0.0,0.0,1.0549,0.0,completed,,0.98,3.978076
53,72.7012,35.464,1,6.0,1.0,38,18240,38,136.2857,0.0,136.2857,0.5429,1.8421,0.1579,1,0,1,0.0263,0.0,0.0263,0,0.7895,0.2105,0.8421,30,32,38,0.0,0.0,0.0,0.1579,0.0,0.3333,0.6667,1.0,0,0,0.7778,9,7,0.5505,0.1,0.0789,0.7368,0.0526,0.2368,0.0,0.0,0.7778,0.0,0.0,0.0,0.6365,0.0,completed,,0.98,4.206085
54,-10.0,-8.3654,0,1.0,0.1667,18,8640,70,150.0,0.8874,150.8874,1.0,0.6481,0.0556,0,0,0,0.0000,0.0,0.0000,0,0.6667,0.3333,0.8889,12,16,18,0.8874,0.8874,1.3754,0.1111,0.5,0.5,0.0,0.5,0,0,0.5,4,2,0.5436,0.1,0.1111,0.7222,0.1111,0.2222,0.0,0.0,0.5,0.0,0.0,0.0,0.6931,0.0,enter_inner,obstacle,0.98,4.224164
