episode,score,reward,success,stages_completed,stage_completion_ratio,steps,equivalent_env_steps,completion_time_steps,nominal_completion_time_seconds,latency_time_seconds,completion_time_seconds,normalized_completion_time,route_efficiency,progress_per_step,collisions,violations,unsafe_episode,collision_rate,violation_rate,unsafe_event_rate,target_hits,planner_accuracy,planner_miss_ratio,planner_legal_ratio,planner_exact_hits,planner_legal_hits,planner_total,avg_stage_wait_time,avg_stage_latency_seconds,latency_penalty,idle_window_ratio,wait_ratio,follow_ratio,select_ratio,compensation_utilization,safety_saved,safety_interventions,safety_success_rate,critical_events,critical_safe_count,risk_exposure,observed_risk_mean,high_risk_step_ratio,hazard_step_ratio,red_light_exposure_ratio,critical_event_rate,intervention_rate,safety_precision,safety_recall,stop_ratio,steer_left_ratio,steer_right_ratio,behavior_entropy,safety_entropy,active_stage_key,last_failure_mode,epsilon,episode_loss
23,81.8297,39.9169,1,5.99,0.9989,36,17280,36,135.4286,0.0,135.4286,0.5143,1.9444,0.1667,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,36,36,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8333,12,10,0.5382,0.1,0.0556,0.8611,0.0,0.3333,0.0,0.0,0.8333,0.0,0.0,0.0,1.0479,0.0,completed,,0.0,0.0
24,76.8146,37.4706,1,5.9,0.9834,46,22080,46,139.7143,0.0,139.7143,0.6571,1.5217,0.1304,1,0,1,0.0217,0.0,0.0217,0,1.0,0.0,1.0,46,46,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3125,16,5,0.5775,0.1,0.1739,0.7609,0.0435,0.3478,0.0,0.0,0.3125,0.0,0.0,0.0,1.4034,0.0,completed,,0.0,0.0
25,80.2302,39.1367,0,4.88,0.8129,39,18720,39,136.7143,0.0,136.7143,0.5571,1.7949,0.1538,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,39,39,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7692,13,10,0.5621,0.1,0.1282,0.6667,0.0256,0.3333,0.0,0.0,0.7692,0.0,0.0,0.0,1.2385,0.0,completed,,0.0,0.0
26,80.4276,39.233,1,5.72,0.9537,37,17760,37,135.8571,0.0,135.8571,0.5286,1.8919,0.1622,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8,15,12,0.5677,0.1,0.1081,0.8649,0.0541,0.4054,0.0,0.0,0.8,0.0,0.0,0.0,1.1439,0.0,completed,,0.0,0.0
27,80.4334,39.2358,1,5.94,0.9902,37,17760,37,135.8571,0.0,135.8571,0.5286,1.8919,0.1622,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7692,13,10,0.5583,0.1,0.1351,0.7027,0.0,0.3514,0.0,0.0,0.7692,0.0,0.0,0.0,1.1439,0.0,completed,,0.0,0.0
28,82.094,40.0459,1,5.9,0.9832,39,18720,39,136.7143,0.0,136.7143,0.5571,1.7949,0.1538,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,39,39,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7692,13,10,0.5624,0.1,0.1282,0.7949,0.0256,0.3333,0.0,0.0,0.7692,0.0,0.0,0.0,1.2164,0.0,completed,,0.0,0.0
29,80.8984,39.4626,0,5.12,0.8533,38,18240,38,136.2857,0.0,136.2857,0.5429,1.8421,0.1579,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,38,38,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7333,15,11,0.5842,0.1,0.1842,0.8421,0.1053,0.3947,0.0,0.0,0.7333,0.0,0.0,0.0,1.126,0.0,completed,,0.0,0.0
30,80.0791,39.063,1,5.86,0.9761,9,4320,70,150.0,0.0,150.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,9,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,4,2,0.5232,0.1,0.0,0.6667,0.0,0.4444,0.0,0.0,0.5,0.0,0.0,0.0,0.5297,0.0,outer_patrol_a,road_edge,0.0,0.0
31,78.9892,38.5313,1,5.86,0.9764,40,19200,40,137.1429,0.0,137.1429,0.5714,1.75,0.15,1,0,1,0.025,0.0,0.025,0,1.0,0.0,1.0,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6923,13,9,0.561,0.1,0.125,0.75,0.025,0.325,0.0,0.0,0.6923,0.0,0.0,0.0,1.2403,0.0,completed,,0.0,0.0
32,78.6024,38.3426,1,5.96,0.9941,40,19200,40,137.1429,0.0,137.1429,0.5714,1.75,0.15,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4,10,4,0.5538,0.1,0.1,0.75,0.05,0.25,0.0,0.0,0.4,0.0,0.0,0.0,1.2767,0.0,completed,,0.0,0.0
33,72.393,35.3137,1,5.58,0.9308,39,18720,39,136.7143,0.0,136.7143,0.5571,1.7949,0.1538,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,39,39,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6923,13,9,0.5545,0.1,0.0769,0.6923,0.0,0.3333,0.0,0.0,0.6923,0.0,0.0,0.0,1.1522,0.0,completed,,0.0,0.0
34,76.9832,37.5528,1,6.0,1.0,40,19200,40,137.1429,0.0,137.1429,0.5714,1.75,0.15,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5385,13,7,0.5572,0.1,0.125,0.8,0.025,0.325,0.0,0.0,0.5385,0.0,0.0,0.0,1.2403,0.0,completed,,0.0,0.0
35,84.0762,41.0128,1,5.79,0.9643,34,16320,34,134.5714,0.0,134.5714,0.4857,2.0588,0.1765,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,34,34,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,9,9,0.5419,0.1,0.0,0.8235,0.0,0.2647,0.0,0.0,1.0,0.0,0.0,0.0,0.8824,0.0,completed,,0.0,0.0
36,85.5463,41.7299,1,5.97,0.9953,37,17760,37,135.8571,0.0,135.8571,0.5286,1.8919,0.1622,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.625,8,5,0.5432,0.1,0.0811,0.7568,0.0,0.2162,0.0,0.0,0.625,0.0,0.0,0.0,1.0923,0.0,completed,,0.0,0.0
37,77.6579,37.8819,1,5.86,0.9774,38,18240,38,136.2857,0.0,136.2857,0.5429,1.8421,0.1579,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,38,38,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5556,9,5,0.5494,0.1,0.0526,0.7632,0.0263,0.2368,0.0,0.0,0.5556,0.0,0.0,0.0,1.1852,0.0,completed,,0.0,0.0
38,80.3921,39.2157,1,5.76,0.9604,34,16320,34,134.5714,0.0,134.5714,0.4857,2.0588,0.1765,1,0,1,0.0294,0.0,0.0294,0,1.0,0.0,1.0,34,34,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,8,8,0.5318,0.1,0.0882,0.7059,0.0,0.2353,0.0,0.0,1.0,0.0,0.0,0.0,0.8824,0.0,completed,,0.0,0.0
39,80.4404,39.2392,0,5.18,0.8639,42,20160,42,138.0,0.0,138.0,0.6,1.6667,0.1429,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,42,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5294,17,9,0.5876,0.1,0.1905,0.7619,0.119,0.4048,0.0,0.0,0.5294,0.0,0.0,0.0,1.3083,0.0,completed,,0.0,0.0
40,79.618,38.838,1,5.7,0.9507,42,20160,42,138.0,0.0,138.0,0.6,1.6667,0.1429,1,0,1,0.0238,0.0,0.0238,0,1.0,0.0,1.0,42,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5333,15,8,0.5648,0.1,0.2143,0.8571,0.0238,0.3571,0.0,0.0,0.5333,0.0,0.0,0.0,1.3083,0.0,completed,,0.0,0.0
41,77.8764,37.9885,1,5.78,0.9629,37,17760,37,135.8571,0.0,135.8571,0.5286,1.8919,0.1622,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8333,12,10,0.5612,0.1,0.1081,0.6216,0.0541,0.3243,0.0,0.0,0.8333,0.0,0.0,0.0,1.1439,0.0,completed,,0.0,0.0
42,77.7307,37.9174,0,4.79,0.799,38,18240,38,136.2857,0.0,136.2857,0.5429,1.8421,0.1579,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,38,38,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,8,4,0.5344,0.1,0.0263,0.8158,0.0,0.2105,0.0,0.0,0.5,0.0,0.0,0.0,1.1852,0.0,completed,,0.0,0.0
43,82.2626,40.1281,1,5.77,0.9621,41,19680,41,137.5714,0.0,137.5714,0.5857,1.7073,0.1463,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,41,41,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5455,11,6,0.579,0.1,0.1463,0.7561,0.0732,0.2683,0.0,0.0,0.5455,0.0,0.0,0.0,1.2909,0.0,completed,,0.0,0.0
44,77.3277,37.7209,0,4.61,0.7687,39,18720,39,136.7143,0.0,136.7143,0.5571,1.7949,0.1538,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,39,39,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6923,13,9,0.559,0.1,0.1282,0.8462,0.0513,0.3333,0.0,0.0,0.6923,0.0,0.0,0.0,1.2385,0.0,completed,,0.0,0.0
45,76.8838,37.5043,0,5.36,0.8938,38,18240,38,136.2857,0.0,136.2857,0.5429,1.8421,0.1579,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,38,38,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6667,9,6,0.5511,0.1,0.0263,0.7895,0.0263,0.2368,0.0,0.0,0.6667,0.0,0.0,0.0,1.1852,0.0,completed,,0.0,0.0
46,80.2913,39.1665,1,5.83,0.9712,37,17760,37,135.8571,0.0,135.8571,0.5286,1.8919,0.1622,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.75,8,6,0.5426,0.1,0.0811,0.8378,0.027,0.2162,0.0,0.0,0.75,0.0,0.0,0.0,1.1439,0.0,completed,,0.0,0.0
47,83.8912,40.9225,1,5.81,0.9685,37,17760,37,135.8571,0.0,135.8571,0.5286,1.8919,0.1622,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6667,9,6,0.5732,0.1,0.1622,0.7838,0.0811,0.2432,0.0,0.0,0.6667,0.0,0.0,0.0,1.0923,0.0,completed,,0.0,0.0
48,77.4913,37.8006,1,5.94,0.9896,37,17760,37,135.8571,0.0,135.8571,0.5286,1.8919,0.1622,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7,10,7,0.5611,0.1,0.1081,0.7297,0.027,0.2703,0.0,0.0,0.7,0.0,0.0,0.0,1.0923,0.0,completed,,0.0,0.0
49,75.046,36.6078,1,5.66,0.9438,38,18240,38,136.2857,0.0,136.2857,0.5429,1.8421,0.1579,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,38,38,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7143,14,10,0.5447,0.1,0.0526,0.7895,0.0,0.3684,0.0,0.0,0.7143,0.0,0.0,0.0,1.126,0.0,completed,,0.0,0.0
50,78.864,38.4702,1,5.83,0.9716,36,17280,36,135.4286,0.0,135.4286,0.5143,1.9444,0.1667,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,36,36,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7778,9,7,0.5541,0.1,0.1111,0.6944,0.0278,0.25,0.0,0.0,0.7778,0.0,0.0,0.0,1.0864,0.0,completed,,0.0,0.0
51,82.628,40.3063,1,5.93,0.9883,43,20640,43,138.4286,0.0,138.4286,0.6143,1.6279,0.1395,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,43,43,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3846,13,5,0.5704,0.1,0.2093,0.814,0.0698,0.3023,0.0,0.0,0.3846,0.0,0.0,0.0,1.344,0.0,completed,,0.0,0.0
52,80.1459,39.0956,1,5.78,0.9634,37,17760,37,135.8571,0.0,135.8571,0.5286,1.8919,0.1622,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7273,11,8,0.5566,0.1,0.1351,0.8378,0.027,0.2973,0.0,0.0,0.7273,0.0,0.0,0.0,1.1439,0.0,completed,,0.0,0.0
53,71.2275,34.7451,1,5.85,0.9748,40,19200,40,137.1429,0.0,137.1429,0.5714,1.75,0.15,1,0,1,0.025,0.0,0.025,0,1.0,0.0,1.0,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6364,11,7,0.5546,0.1,0.075,0.825,0.025,0.275,0.0,0.0,0.6364,0.0,0.0,0.0,1.2403,0.0,completed,,0.0,0.0
